heading,news_provider,date,time,wordcount
  Revisiting BITO And GBTC Before The Coming Bull Market In Bitcoin,Seeking Alpha,2023-03-25,12:00:00,1660
  Why keeping Bitcoin mining in the U.S. helps the economy and national security—and even the environment,Fortune,2023-03-25,10:00:00,794
  3 Hot Cryptos to Buy in March Before It’s Too Late ,InvestorPlace,2023-03-24,23:53:00,973
"  Over 1,200 German banks can now offer Bitcoin trading to their retail customers",Finbold - Finance in Bold,2023-03-24,21:48:00,392
  GetGo Café+Market Adds Bitcoin ATMs to 125 Stores,Convenience Store News,2023-03-24,21:01:00,315
  President of El Salvador readies bill to remove taxes on AI and tech innovations,Finbold - Finance in Bold,2023-03-24,20:37:00,526
  Bitcoin to fall again as public trust in Banks jumps back says Wharton Professor,Techstory,2023-03-24,20:00:00,354
  The Hindenburg Block Short Report Examined In Detail,Seeking Alpha,2023-03-24,19:17:00,3416
  Bitcoin Now Cemented In The Public Financial Consciousness,ValueWalk,2023-03-24,19:03:00,871
  10 Best Blackjack Sites to Play Online Blackjack Games for Real Money (Updated List),San Jose Mercury News,2023-03-24,19:00:00,4041
  I Bought Dogecoin for 5 Cents. Here’s Why I’m Never Buying Again.,InvestorPlace,2023-03-24,18:15:00,1410
"  Bitcoin bull run continues: Why top alts Avorak AI, Stacks, and Quant are pumping?",CryptoNewsZ,2023-03-24,18:00:00,517
  ABBC Coin (ABBC) Achieves Market Capitalization of $88.82 Million,Daily Political,2023-03-24,17:42:00,534
  Chiliz Reaches 1-Day Trading Volume of $42.52 Million (CHZ),Daily Political,2023-03-24,17:40:00,517
  Efinity Token (EFI) Hits Self Reported Market Capitalization of $47.24 Million,Daily Political,2023-03-24,17:40:00,551
  Everipedia (IQ) Self Reported Market Cap Achieves $82.84 Million,Daily Political,2023-03-24,17:40:00,511
  MaidSafeCoin (MAID) Price Hits $0.15,Daily Political,2023-03-24,17:22:00,555
  IOST (IOST) Hits 24 Hour Volume of $14.66 Million,Daily Political,2023-03-24,17:22:00,553
  Ampleforth Price Tops $1.13 on Major Exchanges (AMPL),Daily Political,2023-03-24,17:22:00,581
  Revain (REV) Trading Down 6.4% Over Last 7 Days,Daily Political,2023-03-24,16:48:00,545
  Banking crisis fuels Bitcoin to surpass Visa and JPMorgan in market capitalization,Finbold - Finance in Bold,2023-03-24,15:51:00,468
  Bitcoin Is Benefiting From Banking Sector Fallout,Seeking Alpha,2023-03-24,15:47:00,2004
"  Bitcoin price analysis: BTC makes another attempt at $27,932, can the bulls breakthrough?",Cryptopolitan,2023-03-24,14:32:00,683
  Gryphon Digital Mining Announces January and February Operational Updates,PRWeb,2023-03-24,13:00:00,1324
  Peter Schiff admits Bitcoin buyers are right about inflation but not about crypto,Finbold - Finance in Bold,2023-03-24,12:23:00,441
  Best Bitcoin online casino sites & bonus codes 2023,Travel Daily News International,2023-03-24,11:25:00,451
  Bill by US Congress proposes Bitcoin mining helps in economic growth,CryptoNewsZ,2023-03-24,11:05:00,519
"  Best crypto online casino sites & bonus codes: Stake.com, bc.game. Cloudbet",Travel Daily News International,2023-03-24,11:01:00,1211
  Bitcoin and Ethereum: Crypto markets shake off interest rate rises,Proactive Investors Australia,2023-03-24,11:00:00,421
"  Bitcoin breaks past $27,800; Can it go toward $40,000?",Finbold - Finance in Bold,2023-03-24,10:51:00,357
  ‘It’s Bitcoin’s time to shine’… But is a bull market on? And is that $1m BTC bet insane? Expert views,Stockhead,2023-03-24,08:54:00,2721
  What is the Lightning Network in Bitcoin and How Does it Work?,Cryptopolitan,2023-03-24,07:08:00,851
"  ARGO DEADLINE ALERT: Bragar Eagel & Squire, P.C. Reminds Investors that a Class Action Lawsuit Has Been Filed Against Argo Blockchain Plc...",Mobility Techzone,2023-03-24,05:00:00,1066
"  Bitcoin Mining's Evolution: Past, Present, and Future",EdgeBoston.com,2023-03-24,05:00:00,842
  How to Advocate and Act Politically Online Using Bitcoin,EdgeBoston.com,2023-03-24,05:00:00,725
  Can Another Armenian Genocide be Stopped?,CounterPunch,2023-03-24,05:00:00,5460
  BTC Surges As Investors Shrug Off Interest Rate Spike And Banking Concerns,International Business Times,2023-03-24,05:00:00,623
"  Cryptocurrency Price Today: Ethereum Rises Above $1,800 As Top Coins Land In Green",ABP News,2023-03-24,04:55:00,511
  Mooners and Shakers: Bitcoin jumps above $28k again; Arbitrum airdrop pushes Ethereum higher,Stockhead,2023-03-24,00:31:00,927
"  Bitcoin, Ether Prices Flatten During Week of Financial Turmoil",CoinDesk,2023-03-24,00:00:00,688
  Bitcoin Edges Below $28K as Investors Weigh Deutsche Bank Contagion Fears,CoinDesk,2023-03-24,00:00:00,608
  24/03/23SINGAPORE: Crypto companies account for big chunk of industry’s layoffs.,IFC Review,2023-03-24,00:00:00,426
  Bitcoin Mining Industry Is Well Positioned to Participate in a New Cycle: Bernstein,CoinDesk,2023-03-24,00:00:00,284
  Crypto Market Sees Boost as Banking Networks Falter,Blockchain News,2023-03-23,23:00:00,372
"  Bitcoin makes gains, even as regulators crack down",Tech Central,2023-03-23,22:00:00,371
  Is Jack Dorsey going to get blown up by Hindenburg Research?,The Verge,2023-03-23,21:27:00,1365
  What can Bitcoin do for online social networking?,Cyprus Mail,2023-03-23,21:00:00,1451
"  Data Volumes Are Growing Rapidly, and so is the Need to Archive Them",Finance Magnates,2023-03-23,20:05:00,2864
  Bitcoin Mining Popular in Texas Despite Energy Concerns—but Why?,Tech Times,2023-03-23,19:03:00,569
  CUBE Trading 40.6% Higher This Week (ITAMCUBE),Daily Political,2023-03-23,17:24:00,524
"  Constellation (DAG) Reaches One Day Trading Volume of $933,483.39",Daily Political,2023-03-23,17:24:00,735
  Hxro Price Reaches $0.15 on Exchanges (HXRO),Daily Political,2023-03-23,17:24:00,496
  Growing Popularity Of Crypto Sports Betting,Complete Sports,2023-03-23,17:22:00,1132
  Strike Brings Lightning-Fast Money Transfers from the U.S. to Vietnam,Intellasia,2023-03-23,17:10:00,548
  Celo Dollar Reaches Market Cap of $40.74 Million (CUSD),Daily Political,2023-03-23,16:56:00,513
  MOBOX Trading 1.6% Lower Over Last 7 Days (MBOX),Daily Political,2023-03-23,16:56:00,539
  Greenpeace USA and Artist Benjamin Von Wong Join Forces to Highlight Bitcoin’s Climate Problem,Greenpeace International,2023-03-23,14:02:00,733
"  Latest Crypto News: SEC Charges Lindsay Lohan, Other Celebrities For Touting Illegal Crypto",Outlook India,2023-03-23,12:36:00,488
"  Despite industry headwinds, Bitcoin mining booms in Texas",Star2.com,2023-03-23,10:23:00,441
"  ETH 2.0: Understanding the Beacon Chain, Proof-of-Stake, and Sharding",Finance Magnates,2023-03-23,06:52:00,2913
"  Despite Industry Headwinds, Bitcoin Mining Booms In Texas",International Business Times,2023-03-23,05:00:00,437
"  Cryptocurrency Price Today: Bitcoin, Ethereum Lose Steam; Litecoin Becomes Top Gainer",ABP News,2023-03-23,04:37:00,609
"  Bitcoin at $100,000? Insiders say the cryptocurrency could test new highs this year",CNBC,2023-03-23,02:02:00,793
  Bitcoin Price Prediction 2023 – 5 New Cryptos to Buy for 50x Set for More Gains than BTC in 2023,Tech Report,2023-03-23,01:27:00,418
  Mooners and Shakers: Fed dashes crypto mooning hopes (for now); Coinbase targeted by SEC (again),Stockhead,2023-03-23,00:08:00,1453
  Bitcoin Inches Toward $28K as Traders See $260M in Futures Liquidations,CoinDesk,2023-03-23,00:00:00,706
"  Bitcoin Sinks Below $27K as Federal Reserve, Powell Keep Focus on Inflation",CoinDesk,2023-03-23,00:00:00,983
"  Short-Term BTC Holders, Stablecoin Supplies Could Indicate Cryptos' Future Price Direction",CoinDesk,2023-03-23,00:00:00,510
  How the Riot Platform Diversifies Its Mining Operations As Shares Tumbled 85%,Cryptopolitan,2023-03-22,23:53:00,1372
  Eurex to Launch Bitcoin Index Futures,The Full FX,2023-03-22,23:26:00,361
  It Is Time To Start Paying Attention To Bitcoin (Technical Analysis),Seeking Alpha,2023-03-22,23:17:00,666
  GBTC: The Million Dollar Bitcoin Bet,Seeking Alpha,2023-03-22,22:55:00,1128
  ARK’s Cathie Wood Says Bitcoin’s Upsurge As Global Banks Roil Will Attract New Institutional Investors In Droves,ZyCrypto,2023-03-22,21:11:00,365
"  Why Max Keiser Is Highly Optimistic About Bitcoin Cracking $220,000 In ‘A Flash’",ZyCrypto,2023-03-22,18:25:00,361
"  Bitcoin price analysis: BTC value recovers back to $28,500 as bullish sentiment continues",Cryptopolitan,2023-03-22,18:23:00,642
  Crypto Corner Podcast: Cryptocurrency Stocks in the News: (NasdaqGM: BITF) (NasdaqGM: SDIG),InvestorIdeas.com,2023-03-22,18:20:00,1018
  Bitcoin Rises Ahead of Key Fed Decision,NBC 10,2023-03-22,18:17:00,313
  How did bitcoin get its cryptocurrency mojo back?,TRT World,2023-03-22,17:39:00,786
  Bitcoin rises ahead of key Fed decision,CNBC,2023-03-22,17:26:00,302
  Cardano Trading Up 18% Over Last Week (ADA),Daily Political,2023-03-22,17:26:00,612
  OriginTrail Hits 24 Hour Trading Volume of $1.22 Million (TRAC),Daily Political,2023-03-22,17:26:00,543
"  Concordium 24-Hour Volume Tops $839,843.06 (CCD)",Daily Political,2023-03-22,17:26:00,544
  New exchange platform and Sydney Swans sponsor Bitcoin.com.au aims to be an easy crypto on-boarder,Stockhead,2023-03-22,17:00:00,968
  RAMP (RAMP) Trading 1.8% Higher Over Last Week,Daily Political,2023-03-22,16:50:00,508
  Bitcoin Reaches Market Capitalization of $553.52 Billion (BTC),Daily Political,2023-03-22,16:50:00,461
  Bitcoin Latinum (LTNM) Achieves Self Reported Market Cap of $76.81 Million,Daily Political,2023-03-22,16:50:00,129
"  Gemini Dollar 24 Hour Trading Volume Reaches $689,261.31 (GUSD)",Daily Political,2023-03-22,16:50:00,566
  Biconomy Market Capitalization Tops $202.27 Million (BICO),Daily Political,2023-03-22,16:34:00,544
  KILT Protocol (KILT) Price Tops $0.39 on Exchanges,Daily Political,2023-03-22,16:34:00,567
  Quantum Blockchain releases report on publicly-traded crypto miners,Digital Look,2023-03-22,16:28:00,220
"  Bitcoin Might Better Than Bitcoin Stocks and ETFs,",Highlight Press,2023-03-22,15:12:00,1315
"  Bitcoin price increased 37.06% in March, beating 97.6% of the SP 500",InvestorIdeas.com,2023-03-22,15:00:00,1434
"  Bitcoin price increased 37.06% in March, beating 97.6% of the S&P 500",InvestorIdeas.com,2023-03-22,15:00:00,1435
  Grayscale Bitcoin Trust: ETF Conversion Could Happen Sooner Than Many Expected,Seeking Alpha,2023-03-22,13:12:00,1265
  Analysis-What's behind bitcoin's latest surge?,MarketScreener,2023-03-22,13:05:00,756
  Cryptocurrencies Could Benefit From Recent Banking Turmoil,ETF Trends,2023-03-22,12:41:00,453
  Unregulated crypto ATMs give criminals a loophole to prey on victims,CBS News,2023-03-22,12:41:00,622
  The Institutionalization of Bitcoin: Effects on Price and Adoption,Finance Magnates,2023-03-22,12:23:00,2471
  Top Female Leaders in Toronto Unite to Empower Women in Digital Transformation,PRWeb,2023-03-22,12:15:00,497
  Analysis: What’s behind bitcoin’s latest surge?,The Cyprus Weekly,2023-03-22,12:11:00,755
  Crypto Is Mostly Over. Its Carbon Emissions Are Not.,The Atlantic,2023-03-22,11:30:00,1396
  Magic Eden Launches Bitcoin NFT Marketplace,The Chain Bulletin,2023-03-22,11:29:00,562
  Over 70% of Bitcoin holders are currently in profit as bulls take charge,Finbold - Finance in Bold,2023-03-22,10:56:00,363
  Bitcoin and Ethereum: Will crypto markets stay afloat?,Proactive Investors Australia,2023-03-22,10:36:00,646
  Convenience chain to install bitcoin ATMs,Virtual Currency Today,2023-03-22,10:00:00,369
  Bitcoin outperforms commodities in 2023 suggesting BTC ‘super cycle’ is on,Finbold - Finance in Bold,2023-03-22,09:43:00,419
  US government promotes CBDCs and talks down Bitcoin,The Paypers,2023-03-22,09:33:00,434
"  Bitcoin At Highest Level In 9 Months, Crosses $28,000 Amid Banking Crisis; Why Are Cryptos Rising?",IBN Live,2023-03-22,05:28:00,385
  Connecticut Lawmakers Deep-Six Bill on Wine Sales at Grocery,Gourmet Retailer,2023-03-22,05:00:00,1164
  Xapo Bank Becomes The First Fully Licensed Bank To Enable USDC Deposits and Withdrawals,Mobility Techzone,2023-03-22,05:00:00,1022
"  Unregulated crypto ATMs give criminals a loophole to prey on victims The country has approximately 32,000 crypto ATMs and kiosks that appear...",KDKA,2023-03-22,05:00:00,645
  Analysis-What's Behind Bitcoin's Latest Surge?,International Business Times,2023-03-22,05:00:00,753
"  E-Business2 weeks agoTo make ePayments more acceptable, Nigeria needs to curb fraud",Nigeria Communications Week,2023-03-22,00:00:00,2264
  Visa and Bitcoin Rewards App Fold Expand Partnership to New Regions,CoinDesk,2023-03-22,00:00:00,582
  Bitcoin Emerges as Safe Haven as Traditional Finance Faces Turmoil,CoinDesk,2023-03-22,00:00:00,867
  ‘Smart Money’ Tools Reveal Where Crypto Capital Is Moving,CoinDesk,2023-03-22,00:00:00,1319
  Eurex becomes first European exchange to launch Bitcoin index futures,Asset Servicing Times,2023-03-22,00:00:00,373
  First Mover Americas: Bitcoin Traders Await Fed's Decision,CoinDesk,2023-03-22,00:00:00,411
  Iris Energy: Winning The Race Against Time?,Seeking Alpha,2023-03-21,23:45:00,706
  Mooners and Shakers: Greed grips crypto market as key sentiment tracker spikes; XRP pumps 24%,Stockhead,2023-03-21,23:42:00,1333
  Bitcoin Is Beginning Its Next Long-Term Uptrend,Seeking Alpha,2023-03-21,23:39:00,1162
  GBTC: The One Place To Buy Bitcoin For 58 Cents On The Dollar,ValueWalk,2023-03-21,23:04:00,1031
  What Is The Best Crypto To Buy Right Now? 12 Coins That Could Explode in 2023,Bankless Times,2023-03-21,23:01:00,3971
   The Benefits and Drawbacks of Using Bitcoin for Online Gambling in 2023,The Punch,2023-03-21,23:00:00,1063
  Top Crypto Wallets,Bankless Times,2023-03-21,21:48:00,2368
  ETF Prime: Todd Rosenbluth Talks Current Advisor Research Trends,ETF Trends,2023-03-21,21:33:00,1191
  Ambitious C-Store Chain to Add BTMs,Convenience Store Decisions,2023-03-21,20:08:00,364
  Darkweb Cryptocurrency Mixer ChipMixer Shut Down for Allegedly Laundering $3 Billion Worth of Crypto,Virtual Currency Report,2023-03-21,19:55:00,1139
"  As Fear of Bank Contagion Rises, So Does Bitcoin as Top Digital Asset Shines in Volatile Environment",Crowdfund Insider,2023-03-21,19:48:00,369
"  Bitcoin, ether build on recent gains as investors await Fed rate hike decision",CNBC,2023-03-21,19:13:00,275
  7 Cryptos to Watch as the Fed Becomes the Main Focus,InvestorPlace,2023-03-21,19:00:00,1539
  Bitfarms Ltd. (BITF) Q4 2022 Earnings Call Transcript,Seeking Alpha,2023-03-21,18:20:00,7588
"  Bitcoin price analysis: BTC rallies above $28,000 levels after bullish resume",Cryptopolitan,2023-03-21,17:58:00,612
"  Bitcoin Has Been Profitable Nearly 90% Of Trading History, Data Reveals",ZyCrypto,2023-03-21,17:43:00,375
"  Angelo Babb, a renowned cryptocurrency expert, recently gave his opinion on the top eight Bitcoin alternatives that could be successful in...",WebWire,2023-03-21,17:06:00,629
  Bitcoin: The safe haven in a world of crisis,Dimsum Daily,2023-03-21,17:00:00,442
  Bitwise Launches Bitcoin-Linked ETF for Long-Term Investors,ETF Trends,2023-03-21,16:10:00,384
  Everipedia Achieves Self Reported Market Cap of $83.58 Million (IQ),Daily Political,2023-03-21,16:06:00,507
"  Invitoken (INVI) 1-Day Volume Reaches $70,519.62",Daily Political,2023-03-21,16:06:00,562
  Top 12 Best Cryptocurrencies to Buy Right Now in 2023,InvestorIdeas.com,2023-03-21,16:00:00,4526
  Balancer Tops 24 Hour Volume of $6.59 Million (BAL),Daily Political,2023-03-21,15:46:00,535
  Frax Reaches Market Cap of $1.04 Billion (FRAX),Daily Political,2023-03-21,15:46:00,492
  Revain (REV) Reaches Self Reported Market Cap of $45.22 Million,Daily Political,2023-03-21,15:30:00,549
  Decentraland (MANA) Hits One Day Trading Volume of $110.64 Million,Daily Political,2023-03-21,15:30:00,545
  Po.et (POE) Trading Down 3.1% Over Last Week,Daily Political,2023-03-21,15:30:00,564
  Investors who began DCA into Bitcoin at $69k ATH are now up 10%,Finbold - Finance in Bold,2023-03-21,15:19:00,421
  House Bill 1193: Gov. Noem veto and cryptocurrency definitions,KCAU-TV,2023-03-21,15:07:00,1202
  This Index Indicates More Bitcoin Upside Could Be Possible,ETF Trends,2023-03-21,13:32:00,530
"  Bitcoin Soars Again After US Banks Fail, Reaches Highest Mark In 8 Months",Outlook India,2023-03-21,11:54:00,520
  “Black Swan” Author Nassim Taleb Weighs In On Balaji’s $1 Million Bitcoin Price Prediction,ZyCrypto,2023-03-21,11:43:00,492
  Cryptoverse: Bitcoin successfully passes banking crisis stress test,Pakistan Today,2023-03-21,10:55:00,667
  Bitcoin and Ethereum: Have crypto markets hit a wall?,Proactive Investors Australia,2023-03-21,10:54:00,537
  The Growing Trend of Crypto Casino Gambling,OppTrends,2023-03-21,10:30:00,1014
  Crooks stole more than $1.5M worth of Bitcoin from General Bytes ATMs,Security Affairs,2023-03-21,08:29:00,509
  How the Lightning Network can help startups close the cash flow gap,Bennington Banner,2023-03-21,05:00:00,668
  MicroStrategy Now Almost Even On Bitcoin Investment As Crypto Asset Rallies Amid US Banking Crisis,International Business Times,2023-03-21,05:00:00,489
  MicroStrategy Now Almost Even On BTC Investment As Crypto Asset Rallies,International Business Times,2023-03-21,05:00:00,485
  Understanding Cybersecurity Management in DeFi (UCM-DeFi) – The Origin of Modern Decentralized Finance (Article 1),ITWorld Canada,2023-03-21,05:00:00,2656
  GetGo Café + Market to deploy Bitcoin Depot crypto ATMs,Vending Times,2023-03-21,05:00:00,173
"  Mooners and Shakers: Bitcoin has outperformed everything so far this year, notes Goldman Sachs",Stockhead,2023-03-20,23:52:00,852
