heading,news_provider,date,time,wordcount
  Press Release: SAI.TECH Announces Purchasing of 420 Whatsminer Bitcoin Mining Machines,Dow Jones Institutional News,2023-02-10,14:21:00,458
"  Press Release: Ault Alliance, Inc. Subsidiary BitNile, Inc. Moving 6,572 Bitcoin Miners Out of Texas Hosted Facility",Dow Jones Institutional News,2023-02-10,11:30:00,984
  Bitcoin and Ether Tumble as Regulatory Storm Clouds Gather Around Crypto -- Barrons.com,Dow Jones Institutional News,2023-02-10,10:41:00,894
  Press Release: CleanSpark Reports First Quarter FY2023 Financial Results,Dow Jones Institutional News,2023-02-09,21:00:00,3245
"  Press Release: Mawson Infrastructure Group Inc. Breaks Ground on Sharon, PA 120 MW Bitcoin Mining Facility",Dow Jones Institutional News,2023-02-09,13:34:00,1320
  Press Release: GSR II Meteora Acquisition Corp. Announces Filing and Mailing of Definitive Proxy Statement and Special Meeting Date for Proposed Business Combination with Bitcoin Depot                        ,Dow Jones Institutional News,2023-02-09,13:30:00,1803
  Bitcoin's Rally Loses Momentum. Expect a Drift Lower Before Volatility Next Week. -- Barrons.com,Dow Jones Institutional News,2023-02-09,10:23:00,465
                             Core Scientific’s Equity Holders Want Their Voices Heard in Bankruptcy,Dow Jones Institutional News,2023-02-09,02:10:00,491
  *TotalEnergies: Fourth Quarter and Full-year 2022 Results,Dow Jones Institutional News,2023-02-08,11:50:00,35649
"  With Key Bitcoin Catalysts Ahead, Here's a Sign Traders Have More Conviction Than Ever -- Barrons.com",Dow Jones Institutional News,2023-02-08,10:27:00,403
  Press Release: TeraWulf Announces January 2023 Production and Operations Updates,Dow Jones Institutional News,2023-02-07,21:15:00,1872
  Press Release: Russian Cryptocurrency Money Launderer Pleads Guilty,Dow Jones Institutional News,2023-02-07,16:10:00,511
  Press Release: Iris Energy Announces Monthly Investor Update for January 2023,Dow Jones Institutional News,2023-02-07,12:35:00,3292
"  *Hut 8 and US Bitcoin Announce Merger of Equals to Create a Preeminent Digital Asset Mining, Hosting, Managed Infrastructure Ops, and High...",Dow Jones Institutional News,2023-02-07,11:30:00,4480
"  Press Release: Hut 8 and US Bitcoin announce merger of equals to create a preeminent digital asset mining, hosting, managed infrastructure...",Dow Jones Institutional News,2023-02-07,11:30:00,4451
  Bitcoin's Rally Has Stalled. Where Crypto Prices Are Heading Next. -- Barrons.com,Dow Jones Institutional News,2023-02-07,10:33:00,356
"  Press Release: Bit Digital, Inc. Announces Monthly Production Update for January 2023",Dow Jones Institutional News,2023-02-06,21:00:00,843
  Press Release: Riot Announces January 2023 Production and Operations Updates,Dow Jones Institutional News,2023-02-06,14:00:00,1419
  Bitcoin Is Slipping Back. Why This Week Could Test the Resolve of Crypto Bulls. -- Barrons.com,Dow Jones Institutional News,2023-02-06,10:41:00,335
  Press Release: ARGO SHAREHOLDER NOTICE: Securities Litigation Partner James (Josh) Wilson Encourages Investors Who Suffered Losses Ex...,Dow Jones Institutional News,2023-02-04,12:02:00,1209
  Bitcoin Rallies as Larger Traders Step In -- WSJ,Dow Jones Institutional News,2023-02-04,07:32:00,756
  Bitcoin Prices Rally as Larger Traders Take Charge,Dow Jones Institutional News,2023-02-03,10:40:00,707
  Bitcoin Falls Back. But Traders Are Bullish Even as a Volatility Spike Likely Ahead. -- Barrons.com,Dow Jones Institutional News,2023-02-03,10:37:00,382
  Bitcoin Prices Rally as Larger Traders Take Charge -- WSJ,Dow Jones Institutional News,2023-02-03,10:30:00,711
  Press Release: Marathon Digital Holdings Announces Bitcoin Production and Mining Operation Updates for January 2023,Dow Jones Institutional News,2023-02-02,23:30:00,1702
  *Fitch Affirms El Salvador at 'CC',Dow Jones Institutional News,2023-02-02,21:12:00,3228
  *MicroStrategy 4Q Loss/Shr $21.93 >MSTR,Dow Jones Institutional News,2023-02-02,21:01:00,5792
  Press Release: TeraWulf Issues an Open Letter to Shareholders from Chairman and CEO,Dow Jones Institutional News,2023-02-02,16:10:00,2097
  Press Release: CleanSpark Releases January 2023 Bitcoin Mining Update,Dow Jones Institutional News,2023-02-02,14:00:00,566
  Press Release: TeraWulf Announces Beneficial Debt Modifications and Approximately $32 Million of New Equity Proceeds,Dow Jones Institutional News,2023-02-02,13:42:00,1388
  Press Release: Cathedra Bitcoin Announces Leasing of 2.5-MW Bitcoin Mining Facility,Dow Jones Institutional News,2023-02-02,12:12:00,1080
  Press Release: Digihost Regains Compliance With Nasdaq Minimum Bid Price Requirement and Provides Production Update,Dow Jones Institutional News,2023-02-02,11:04:00,1050
"  Bitcoin Eyes $24,000, Rallying After the Fed. The Jobs Report Is the Next Catalyst. -- Barrons.com",Dow Jones Institutional News,2023-02-02,10:37:00,1012
  Press Release: TeraWulf Announces Proposed Public Offering of Common Stock,Dow Jones Institutional News,2023-02-01,21:12:00,1102
  Press Release: Cipher Mining Announces January 2023 Operational Update,Dow Jones Institutional News,2023-02-01,21:05:00,960
  Press Release: Bitfarms Mines 486 Bitcoin in January,Dow Jones Institutional News,2023-02-01,12:06:00,2100
  Bitcoin Pauses as Crypto Traders Await the Fed Decision. Brace for Volatility. -- Barrons.com,Dow Jones Institutional News,2023-02-01,10:34:00,533
  History Says Bitcoin Has Bottomed and Will Rally. This Time May Be Different. -- Barrons.com,Dow Jones Institutional News,2023-01-31,16:07:00,709
  Press Release: Vortex Brands Expands Bitcoin Mining Operation,Dow Jones Institutional News,2023-01-31,15:58:00,565
  Press Release: Bitcoin Well Announces Executive Promotions and User Growth Updates,Dow Jones Institutional News,2023-01-31,13:05:00,1091
"  Dogecoin Is Soaring While Bitcoin Tumbles. Thank Elon Musk Again, of Course. -- Barrons.com",Dow Jones Institutional News,2023-01-31,12:43:00,1090
  Press Release: Greenidge Generation Restructures and Significantly Reduces Secured Debt,Dow Jones Institutional News,2023-01-31,12:00:00,4360
  Bitcoin Is Having Its Best January Since 2013. Now It's Sliding by the Most Since FTX Failed. -- Barrons.com,Dow Jones Institutional News,2023-01-31,10:35:00,346
                             Bitcoin Trust Trades at Discount -- WSJ,Dow Jones Institutional News,2023-01-31,07:32:00,1138
"  Competitor Sues Manager of the Largest Bitcoin Fund, Alleging Deceptive Practices -- Barrons.com",Dow Jones Institutional News,2023-01-30,22:01:00,443
"  Crypto Crisis: The Latest on Sam Bankman-Fried, Grayscale and Bitcoin Prices -- WSJ",Dow Jones Institutional News,2023-01-30,13:07:00,248
"  Bitcoin Holds $23,000 as Crypto Traders Brace for Fed Decision. What Comes Next. -- Barrons.com",Dow Jones Institutional News,2023-01-30,10:33:00,338
  Investors Who Bet on Bitcoin Fund in Retirement Accounts Pay the Price -- WSJ,Dow Jones Institutional News,2023-01-30,10:30:00,1096
  Press Release: ARGO SHAREHOLDER ACTION REMINDER: Securities Litigation Partner James (Josh) Wilson Encourages Investors Who Suffered Losse...,Dow Jones Institutional News,2023-01-28,12:00:00,1212
  Press Release: IRIS ENERGY SHAREHOLDER ACTION REMINDER: Securities Litigation Partner James (Josh) Wilson Encourages Investors Who Suffere...,Dow Jones Institutional News,2023-01-27,22:47:00,1050
  *Akerna Corp. Announces Merger With Gryphon Digital Mining And Sale Of Software Business To POSaBIT >KERN,Dow Jones Institutional News,2023-01-27,14:15:00,2241
  Bitcoin Pauses. But Here's Why a Recent Trend Suggests a Big Spike Will Hit Friday. -- Barrons.com,Dow Jones Institutional News,2023-01-27,10:33:00,419
"  Bitcoin Is Overbought And Could See A Two-week Pullback, According To This Technical Indicator -- MarketWatch",Dow Jones Institutional News,2023-01-26,22:13:00,160
"  Update: Bitcoin Is Overbought And Could See A Two-week Pullback, According To This Technical Indicator -- MarketWatch",Dow Jones Institutional News,2023-01-26,22:13:00,162
  Let Bitcoin's New Bull Run Begin. One Key Sign That the Bear Market Is Over. -- Barrons.com,Dow Jones Institutional News,2023-01-26,12:25:00,612
                             Tesla Keeps Losing Money on Bitcoin. But Elon Musk Is Still Holding. -- Barrons.com,Dow Jones Institutional News,2023-01-26,11:18:00,604
"  Bitcoin Holds at $23,000 After Hitting a 5-Month High. Watch This Key Price Level. -- Barrons.com",Dow Jones Institutional News,2023-01-26,10:19:00,369
  Press Release: GSR II Meteora Acquisition Corp. Announces Filing of Amended Proxy Statement,Dow Jones Institutional News,2023-01-25,15:01:00,1691
  Press Release: Iris Energy Announces Executive Update,Dow Jones Institutional News,2023-01-25,12:54:00,1620
  Press Release: Merck's KEYTRUDA(R) (pembrolizumab) Plus Chemotherapy Significantly Improved Overall Survival Versus Chemotherapy in First...,Dow Jones Institutional News,2023-01-25,11:45:00,7643
  Bitcoin Pares Gains. Why the Coming Days Could Bring More Volatility. -- Barrons.com,Dow Jones Institutional News,2023-01-25,10:04:00,371
"  As Parent Firm Struggles, Grayscale CEO Says All 'Energies' Focused on Creating ETF out of Largest Bitcoin Fund. -- Barrons.com",Dow Jones Institutional News,2023-01-24,20:31:00,905
                             Coinbase Stock Has Soared on Bitcoin's Rally. Watch for More 'Headwinds.' -- Barrons.com,Dow Jones Institutional News,2023-01-24,18:04:00,464
"  Genesis Coin Inc, Powering 35% of Global Bitcoin ATM Transactions, Acquired by Bitstop Founders",Dow Jones Newswires German,2023-01-24,15:10:00,1034
  Traders Remain Skeptical Over Bitcoin After Recovery -- Market Talk,Dow Jones Institutional News,2023-01-24,14:21:00,121
  Press Release: Nate's Food Co. Announces Acquisition of 25 Additional S19j Pro Units,Dow Jones Institutional News,2023-01-24,14:00:00,539
                             Nate's Food Co. Announces Acquisition of 25 Additional S19j Pro Units,Dow Jones Institutional News,2023-01-24,14:00:00,537
  Press Release: Leading Bitcoin ATM Operator Bitcoin Depot Strengthens U.S. Footprint with New Retail Partnerships,Dow Jones Institutional News,2023-01-24,13:30:00,2028
  Bitcoin and Tech's Rally Bodes Well for the S&P 500. There's Just One Issue. -- Barrons.com,Dow Jones Institutional News,2023-01-24,12:07:00,692
"  Job Cuts Today, What Tomorrow? Big Tech Faces Some Big Tests. -- Barrons.com",Dow Jones Institutional News,2023-01-24,11:31:00,1965
  Bitcoin Is on a Bullish Streak. But a Deep Drop Could Come Fast When Sentiment Shifts. -- Barrons.com,Dow Jones Institutional News,2023-01-24,10:10:00,302
  Press Release: Bit Brother Announced 2.39 Bitcoin has been Mined,Dow Jones Institutional News,2023-01-23,14:45:00,884
  'Bitcoin Has Started a New Bull Market.' The Next Key Price Level to Watch. -- Barrons.com,Dow Jones Institutional News,2023-01-23,10:22:00,703
  Bitcoin Is Calm. But Genesis Bankruptcy Could Cause Lasting Damage to Crypto. -- Barrons.com,Dow Jones Institutional News,2023-01-20,18:28:00,907
"  Crypto Crisis Latest: Genesis Bankruptcy, FTX's Digital Currency, Bitcoin Prices and More -- WSJ",Dow Jones Institutional News,2023-01-20,13:56:00,346
  Bitcoin Is Steady Despite Genesis Bankruptcy. Two Signs Traders Are Bullish. -- Barrons.com,Dow Jones Institutional News,2023-01-20,12:01:00,473
  Crypto Lender Genesis Files for Bankruptcy. It's Not as Bad for Bitcoin as It Could Be. -- Barrons.com,Dow Jones Institutional News,2023-01-20,09:32:00,1113
  Press Release: Compass Therapeutics Announces that the Phase 2 Data of CTX-009 in Combination with Paclitaxel in Patients with Biliary Trac...,Dow Jones Institutional News,2023-01-19,22:00:00,1925
  Billionaire Peter Thiel's Fund Exited Crypto Bet Before Market Crash -- WSJ,Dow Jones Institutional News,2023-01-19,17:44:00,299
  A Genesis Bankruptcy Is the Last Thing Crypto Needs. Bitcoin Could Get Bumpier. -- Barrons.com,Dow Jones Institutional News,2023-01-19,15:38:00,648
  Press Release: CleanSpark Breaks Ground on 50 Megawatt Bitcoin Mining Expansion,Dow Jones Institutional News,2023-01-19,14:00:00,1261
  Bitcoin Falls Back as Crypto's Big Rally Faces a Big Test. Why It Could Get Ugly. -- Barrons.com,Dow Jones Institutional News,2023-01-19,10:42:00,364
"  Press Release: OKX Publishes January Proof of Reserves Report,Shows Largest 100% Clean Asset Reserves Among Major Exchanges",Dow Jones Institutional News,2023-01-19,08:00:00,817
  Press Release: Okcoin and Paradigm Partner on Grant for Bitcoin Core Maintainer Marco Falke,Dow Jones Institutional News,2023-01-18,17:46:00,640
  Press Release: Vortex Brands to Expand Bitcoin Mining Operation,Dow Jones Institutional News,2023-01-18,14:30:00,614
  Bitcoin Is Holding on to Gains. One Number That Would Signal the Bull Run Is Back. -- Barrons.com,Dow Jones Institutional News,2023-01-18,11:55:00,567
"  Crypto CEO Spotted Risks, Still Was Hit -- WSJ",Dow Jones Institutional News,2023-01-18,07:32:00,2026
  A Crypto Magnate Saw the Risks and Still Was Hammered -- WSJ,Dow Jones Institutional News,2023-01-17,18:16:00,1986
                             Coinbase Stock Is Soaring. It Might Be a Haven in a Wild Crypto Market. -- Barrons.com,Dow Jones Institutional News,2023-01-17,17:08:00,434
  This Is Bitcoin's Longest Winning Streak in Years. One Sign the Rally Is Built on Sand. -- Barrons.com,Dow Jones Institutional News,2023-01-17,15:53:00,687
"  Press Release: Bit Brother Received 1,400 Mining Machines and Expect to Generate Approximate 14.15 BTC Per Month",Dow Jones Institutional News,2023-01-17,14:20:00,837
  Press Release: Mawson Infrastructure Group Inc Announces December 2022 Operational Update,Dow Jones Institutional News,2023-01-17,13:34:00,1577
  Press Release: Nate's Food Co. Provides Corporate Update,Dow Jones Institutional News,2023-01-17,13:30:00,615
                             Nate's Food Co. Provides Corporate Update,Dow Jones Institutional News,2023-01-17,13:30:00,613
"  Bitcoin Price Stabilizes Above $20,000 -- WSJ",Dow Jones Institutional News,2023-01-17,12:24:00,199
"  Press Release: Ault Alliance's Subsidiary BitNile, Inc. Has Received All 20,645 Bitcoin Miners from the First Five Contracts with Bitmain Technologies Limited                        ",Dow Jones Institutional News,2023-01-17,11:30:00,886
"  Bitcoin Tops $21,000 With a Path to $25,000. But Should Traders Chase the Rally? -- Barrons.com",Dow Jones Institutional News,2023-01-17,10:28:00,445
  Traders Betting Against Bitcoin Just Got Burned. But There Are Still a Lot of Bears. -- Barrons.com,Dow Jones Institutional News,2023-01-16,14:13:00,461
  Bitcoin Rallies to Levels Not Seen Since FTX Collapsed. What Happens Next? -- Barrons.com,Dow Jones Institutional News,2023-01-16,12:17:00,392
  Bitcoin Seen Lifted by Recent Risk-On Rally -- Market Talk,Dow Jones Institutional News,2023-01-13,12:21:00,125
  Press Release: Bitfarms Seeks Modification of Equipment Loan Facility to Align with Market Conditions,Dow Jones Institutional News,2023-01-13,12:05:00,1829
  Press Release: Dividend News: BOTS Incorporated Announces That the Sale of Its Bitcoin ATM Patent and Blockchain Portfolio Will Result in ...,Dow Jones Institutional News,2023-01-13,11:00:00,808
"  What's Behind Bitcoin's Big Rally, and Why Crypto Traders Bet the Worst Is Over -- Barrons.com",Dow Jones Institutional News,2023-01-13,10:42:00,346
  Press Release: Bitcoin Depot and GSR II Meteora Acquisition Corporation to Hold Virtual Investor Day on January 24th at 1:00 p.m. ET,Dow Jones Institutional News,2023-01-12,16:30:00,1737
