heading,news_provider,date,time,wordcount
"  Bitcoin Rallies From Below $23,000 After Inflation-Data Stumble -- Barrons.com",Dow Jones Institutional News,2023-02-27,10:10:00,210
  Press Release: ARGO DEADLINE NOTICE: Securities Litigation Partner James (Josh) Wilson Encourages Investors Who Suffered Losses Exceed...,Dow Jones Institutional News,2023-02-25,12:00:00,1210
  Bitcoin's $7 Billion Sunken Treasure -- Barron's,Dow Jones Institutional News,2023-02-25,02:30:00,1117
  Bitcoin drops 4% as cryptos react to hot inflation data,MarketWatch,2023-02-24,20:22:00,315
  Inside Bitcoin's $7 Billion Sunken Treasure,Barron's Online,2023-02-24,15:23:00,1074
"  Bitcoin Slips Below $24,000 as Crypto Traders Eye PCE Inflation Data",Barron's Online,2023-02-24,13:11:00,508
"  Bitcoin Slips Below $24,000 as Crypto Traders Eye PCE Inflation Data -- Barrons.com",Dow Jones Institutional News,2023-02-24,10:53:00,522
  The Five People Keeping Bitcoin Alive,WSJ Podcasts,2023-02-23,22:04:00,2414
"  Why stocks may have more room to fall than crypto this year, according to one analyst",MarketWatch,2023-02-23,20:39:00,1064
  Satoshi Nakamoto's Last Unfinished Project Inspires This New Online Marketplace Disruptor In The Crypto Space,Dow Jones Institutional News,2023-02-23,17:27:00,524
  Bitcoin Falls but May Still Hit Its Highest Level in Months. Stocks Must Cooperate.,Barron's Online,2023-02-23,13:37:00,569
  Bitcoin Is Rising and May Hit the Highest Level in Months. But Stocks Must Cooperate. -- Barrons.com,Dow Jones Institutional News,2023-02-23,10:52:00,352
  This Bitcoin Fund Has Another $7 Billion of Untapped Value. Too Bad Investors Can't Get to It. -- Barrons.com,Dow Jones Institutional News,2023-02-23,05:30:00,1090
  Bitcoin Gains After the Release of Fed Minutes,Barron's Online,2023-02-22,20:21:00,387
  Tighter Financing Seen As Threat to Frontier Markets -- Market Talk,Dow Jones Institutional News,2023-02-22,18:56:00,1499
  Debt-Ceiling Gridlock Expected to Hurt Markets If Unresolved -- Market Talk,Dow Jones Institutional News,2023-02-22,18:23:00,1504
  Bitcoin Soars Over USD25K and MEXC (MX) Hits Intra-Year High,Dow Jones Institutional News,2023-02-22,18:17:00,573
  Agnico's Production Guidance Helps Prompt Lower Price Target At CIBC -- Market Talk,Dow Jones Institutional News,2023-02-22,18:10:00,1519
  European Stocks Mostly Lower as Traders Await Fed Minutes -- Market Talk,Dow Jones Institutional News,2023-02-22,17:07:00,1515
  Reaction to Minutes Expected to Be Reflected in FedWatch Tool -- Market Talk,Dow Jones Institutional News,2023-02-22,17:02:00,1515
  Markets Expected To Feel Pressure If Minutes Point To Higher Hikes -- Market Talk,Dow Jones Institutional News,2023-02-22,16:58:00,1487
  Inflation Expected to Decline at Slower Pace -- Market Talk,Dow Jones Institutional News,2023-02-22,16:53:00,1502
  Canadian Dollar May Struggle to Rise Materially in Near Term -- Market Talk,Dow Jones Institutional News,2023-02-22,16:43:00,1500
  Improving Supply Chain Could Bring Inflation Below 4% -- Market Talk,Dow Jones Institutional News,2023-02-22,15:36:00,1491
  Pound May Fall as BOE Risks Ending Inflation Fight Too Soon -- Market Talk,Dow Jones Institutional News,2023-02-22,15:23:00,1509
  UK Gilt Remit Expected to Decline to GBP246 Bln in FY2023-24 -- Market Talk,Dow Jones Institutional News,2023-02-22,15:03:00,1532
  Bitcoin Falls Ahead of Fed Minutes -- Market Talk,Dow Jones Institutional News,2023-02-22,14:48:00,136
  Press Release: Bitcoin Depot Completes Software Conversion to Bitaccess Across Full Bitcoin ATM Fleet,Dow Jones Institutional News,2023-02-22,13:30:00,2144
  Bitcoin Drops as Stocks Drag Down Cryptos. Just Wait for the Fed Minutes. -- Barrons.com,Dow Jones Institutional News,2023-02-22,11:02:00,371
  The Investors Who Still Think Crypto Can Make Them Rich; Digital currencies' bruising losses and big risks haven't swayed those who say...,The Wall Street Journal Online,2023-02-21,20:25:00,1376
  Prolific Bitcoin Developer Marco Falke to Step Back -- WSJ,Dow Jones Institutional News,2023-02-21,18:30:00,336
  Press Release: Athena Bitcoin Global Joins the Bitcoin Association of El Salvador (ASOBITCOIN) as Initial Member,Dow Jones Institutional News,2023-02-21,14:00:00,750
                             Athena Bitcoin Global Joins the Bitcoin Association of El Salvador (ASOBITCOIN) as Initial Member,Dow Jones Institutional News,2023-02-21,14:00:00,748
  Bitcoin Slips. There Are Signs Its Recent Rally Could Be Losing Steam.,Barron's Online,2023-02-21,13:39:00,604
"  Some FTX Customers Get Their Money Back -- in Japan, at Least -- WSJ",Dow Jones Institutional News,2023-02-21,11:46:00,1915
  Press Release: Hut 8 advances its goal of achieving carbon neutrality by 2025 through innovative recycling program,Dow Jones Institutional News,2023-02-21,11:30:00,1666
  Bitcoin Slips. There Are Signs Its Recent Rally Could Be Losing Steam. -- Barrons.com,Dow Jones Institutional News,2023-02-21,10:40:00,444
"  Bitcoin Rises Near $25,000. Watch for These Key Levels.",Barron's Online,2023-02-20,23:07:00,475
  Press Release: Marathon Digital Holdings Schedules Conference Call for Fourth Quarter and Fiscal Year 2022 Financial Results,Dow Jones Institutional News,2023-02-20,21:05:00,758
  Press Release: Webtel.mobi and WM Holdings Inc. issue Joint Clarification on recent approaches by Digital Currency Group's Grayscale Bitcoin Trust Stakeholders,Dow Jones Institutional News,2023-02-20,11:47:00,2148
"  Bitcoin Rises to Near $25,000. It Needs to Clear Key Levels Next to Keep the Rally Going. -- Barrons.com",Dow Jones Institutional News,2023-02-20,10:36:00,492
  Financial News - LMAX Boss David Mercer on Crypto's Crossroads Year,Barron's Podcasts,2023-02-17,18:09:00,5891
  Press Release: The Iconic Bored Ape Yacht Club to be Released as a Bitcoin NFT collection,Dow Jones Institutional News,2023-02-17,15:00:00,527
  Bitcoin Falls. Where the Slide Could Stop.,Barron's Online,2023-02-17,14:31:00,521
  *Mawson Infrastructure Installed Operational Capacity as of Jan 31 Was 50 Megawatts Across Bitcoin Self-Mining and Hosting Co-locations >MIGI,Dow Jones Institutional News,2023-02-17,13:30:00,1397
"  Press Release: BIT Mining Limited Announces Unaudited Financial Results for the Fourth Quarter and Full Year ended December 31, 2022",Dow Jones Institutional News,2023-02-17,11:00:00,5614
  Bitcoin Is Falling as Investor Sentiment Sours Over Rate Hikes. Where the Slide Could Stop. -- Barrons.com,Dow Jones Institutional News,2023-02-17,10:41:00,436
  Tiny Group of Coders Is Critical to Bitcoin -- WSJ,Dow Jones Institutional News,2023-02-17,07:33:00,2503
"  Crypto regulation looms, but bitcoin rallies. Here's why.",MarketWatch,2023-02-16,22:33:00,1327
  Bitcoin's Future Depends on a Handful of Mysterious Coders; Developers with power to change the cryptocurrency's software hold an unorthodox...,The Wall Street Journal Online,2023-02-16,22:20:00,2426
  Bitcoin's Future Depends on Six Mysterious Coders,Barron's Online,2023-02-16,19:31:00,281
"  Bitcoin briefly soars to $25,000, an 8-month high; A day after hitting $24,000, Bitcoin rose above $25,000 for the first time since June...",MarketWatch,2023-02-16,17:41:00,168
  Bitcoin's Future Depends on Six Mysterious Coders -- WSJ,Dow Jones Institutional News,2023-02-16,16:15:00,2407
"  NORWEGIAN BLOCK EX: Nbx, The Norwegian Cryptocurrency Exchange And Custodian, Partners With Blockbridge To Launch A Bitcoin Atm In Oslo",Dow Jones Institutional News,2023-02-16,15:40:00,372
  Bitcoin Hits a 6-Month High. Watch This Price Level.,Barron's Online,2023-02-16,14:51:00,513
"  Crypto Crisis: Banks Back Away From Crypto Companies, Crypto Stocks and Bitcoin Prices Rally -- WSJ",Dow Jones Institutional News,2023-02-16,14:15:00,396
"  Press Release: CleanSpark Announces Purchase of 20,000 New Latest Generation Mining Machines",Dow Jones Institutional News,2023-02-16,14:01:00,1339
  Berkshire's Charlie Munger Praises China for Banning 'Worthless' Bitcoin -- Barrons.com,Dow Jones Institutional News,2023-02-16,12:54:00,436
  Berkshire's Charlie Munger Praises China for Banning 'Worthless' Bitcoin,Barron's Online,2023-02-16,12:54:00,422
  Press Release: Bitcoin Well Reports 2022 Financial Results and Announces Closing of Secured Debenture,Dow Jones Institutional News,2023-02-16,12:14:00,1746
  Bitcoin Soars to 6-Month Highs. If the Rally Is to Continue Watch This Price Level. -- Barrons.com,Dow Jones Institutional News,2023-02-16,10:57:00,520
                             Iris Energy Shares 15% Lower After 2Q Bitcoin Mining Rev Falls,Dow Jones Institutional News,2023-02-15,23:19:00,226
  Press Release: Iris Energy Reports Second Quarter FY23 Results,Dow Jones Institutional News,2023-02-15,21:40:00,2824
  Cryptos Are Rallying. Expert Warns Bitcoin May Enter a Slumber.,Barron's Online,2023-02-15,14:24:00,432
  Press Release: Akerna Provides Update on Recently Announced Transactions,Dow Jones Institutional News,2023-02-15,11:03:00,1575
  Cryptos Are Rallying as Stocks Slide. But Bitcoin May Be 'Re-entering a Slumber.' -- Barrons.com,Dow Jones Institutional News,2023-02-15,10:32:00,450
  Bitcoin Spikes After CPI Data. But Cryptos Are Still Feeling Regulatory Pressures.,Barron's Online,2023-02-14,16:34:00,509
  PEGA Pool Announces the Official Launch of Its Eco-friendly Bitcoin Mining Pool,Dow Jones Newswires German,2023-02-14,16:00:00,703
  Press Release: CME Group to Launch Event Contracts on Bitcoin Futures on March 13,Dow Jones Institutional News,2023-02-14,14:00:00,621
  Press Release: Bicycle Therapeutics Announces Phase I Dose Escalation Results from Ongoing Phase I/II Study of BT8009,Dow Jones Institutional News,2023-02-14,11:59:00,2212
"  Bitcoin Hovers Below $22,000 as Regulatory Scrutiny Weighs and CPI Data Loom -- Barrons.com",Dow Jones Institutional News,2023-02-14,11:02:00,1110
  Press Release: GSR II Meteora Acquisition Corp. Announces Update on Proxy Statement for Proposed Business Combination with Bitcoin Depot                        ,Dow Jones Institutional News,2023-02-13,22:37:00,1699
  Stocks to Watch: A Technician's View of the Market,Barron's Podcasts,2023-02-13,22:10:00,7027
  Bitcoin Falls. Regulatory Fears Remain in Focus.,Barron's Online,2023-02-13,13:20:00,547
  Press Release: Iris Energy Increases Self-Mining Capacity From 2.0 EH/s to 5.5 EH/s,Dow Jones Institutional News,2023-02-13,12:08:00,1825
  Press Release: Hut 8 Mining Production and Operations Update for January 2023,Dow Jones Institutional News,2023-02-13,11:30:00,1602
  Bitcoin Falls With Regulatory Fears in Focus. Inflation Data Could Bring a Different Shock. -- Barrons.com,Dow Jones Institutional News,2023-02-13,10:52:00,386
  Bitcoin is close to being fairly valued — and its long-term prospects aren't great; The cryptocurrency's fair value currently is about $27...,MarketWatch,2023-02-11,14:36:00,650
  Bitcoin and Ether Tumble as Regulatory Storm Clouds Gather,Barron's Online,2023-02-10,18:16:00,691
"  Crypto industry fears a staking ban, as some turn to bitcoin: 'It has always been on the safe side of regulation'",MarketWatch,2023-02-10,14:46:00,741
  Press Release: SAI.TECH Announces Purchasing of 420 Whatsminer Bitcoin Mining Machines,Dow Jones Institutional News,2023-02-10,14:21:00,458
"  Press Release: Ault Alliance, Inc. Subsidiary BitNile, Inc. Moving 6,572 Bitcoin Miners Out of Texas Hosted Facility",Dow Jones Institutional News,2023-02-10,11:30:00,984
  Bitcoin and Ether Tumble as Regulatory Storm Clouds Gather Around Crypto -- Barrons.com,Dow Jones Institutional News,2023-02-10,10:41:00,894
"  Bitcoin dips, but it may have already entered a bull market, based on these metrics",MarketWatch,2023-02-09,21:01:00,1195
  Press Release: CleanSpark Reports First Quarter FY2023 Financial Results,Dow Jones Institutional News,2023-02-09,21:00:00,3245
  Bitcoin's Rally Loses Momentum,Barron's Online,2023-02-09,13:44:00,443
"  Press Release: Mawson Infrastructure Group Inc. Breaks Ground on Sharon, PA 120 MW Bitcoin Mining Facility",Dow Jones Institutional News,2023-02-09,13:34:00,1320
  Press Release: GSR II Meteora Acquisition Corp. Announces Filing and Mailing of Definitive Proxy Statement and Special Meeting Date for Proposed Business Combination with Bitcoin Depot                        ,Dow Jones Institutional News,2023-02-09,13:30:00,1803
  Bitcoin's Rally Loses Momentum. Expect a Drift Lower Before Volatility Next Week. -- Barrons.com,Dow Jones Institutional News,2023-02-09,10:23:00,465
                             Core Scientific’s Equity Holders Want Their Voices Heard in Bankruptcy,Dow Jones Institutional News,2023-02-09,02:10:00,491
                             Core Scientific's Equity Holders Want Their Voices Heard in Bankruptcy; Bitcoin's price has rebounded since the ...,WSJ Pro Bankruptcy,2023-02-09,01:59:00,507
  Bitcoin's Rally Has Stalled. Why It's Not Time to Worry Yet.,Barron's Online,2023-02-08,13:49:00,545
  Bitcoin's Recent Rally Can Last. Traders Appear More Bullish Than Ever.,Barron's Online,2023-02-08,13:46:00,580
  *TotalEnergies: Fourth Quarter and Full-year 2022 Results,Dow Jones Institutional News,2023-02-08,11:50:00,35649
"  With Key Bitcoin Catalysts Ahead, Here's a Sign Traders Have More Conviction Than Ever -- Barrons.com",Dow Jones Institutional News,2023-02-08,10:27:00,403
  Press Release: TeraWulf Announces January 2023 Production and Operations Updates,Dow Jones Institutional News,2023-02-07,21:15:00,1872
  Press Release: Russian Cryptocurrency Money Launderer Pleads Guilty,Dow Jones Institutional News,2023-02-07,16:10:00,511
  Press Release: Iris Energy Announces Monthly Investor Update for January 2023,Dow Jones Institutional News,2023-02-07,12:35:00,3292
"  *Hut 8 and US Bitcoin Announce Merger of Equals to Create a Preeminent Digital Asset Mining, Hosting, Managed Infrastructure Ops, and High...",Dow Jones Institutional News,2023-02-07,11:30:00,4480
"  Press Release: Hut 8 and US Bitcoin announce merger of equals to create a preeminent digital asset mining, hosting, managed infrastructure...",Dow Jones Institutional News,2023-02-07,11:30:00,4451
  Bitcoin's Rally Has Stalled. Where Crypto Prices Are Heading Next. -- Barrons.com,Dow Jones Institutional News,2023-02-07,10:33:00,356
"  Press Release: Bit Digital, Inc. Announces Monthly Production Update for January 2023",Dow Jones Institutional News,2023-02-06,21:00:00,843
  Press Release: Riot Announces January 2023 Production and Operations Updates,Dow Jones Institutional News,2023-02-06,14:00:00,1419
  Bitcoin Is Slipping Back. Why This Week Could Be a Big Test.,Barron's Online,2023-02-06,13:39:00,548
  Bitcoin Is Slipping Back. Why This Week Could Test the Resolve of Crypto Bulls. -- Barrons.com,Dow Jones Institutional News,2023-02-06,10:41:00,335
  These crypto-related stocks rallied up to 200% this year. Here's why,MarketWatch,2023-02-04,20:16:00,1096
  Press Release: ARGO SHAREHOLDER NOTICE: Securities Litigation Partner James (Josh) Wilson Encourages Investors Who Suffered Losses Ex...,Dow Jones Institutional News,2023-02-04,12:02:00,1209
  Bitcoin Rallies as Larger Traders Step In -- WSJ,Dow Jones Institutional News,2023-02-04,07:32:00,756
"  Charlie Munger would be more bullish on bitcoin if he had time to study it, Michael Saylor says; Michael Saylor, co-founder and CEO of Mic...",MarketWatch,2023-02-03,20:40:00,402
  Bitcoin Falls Back. A Volatility Spike Is Likely Ahead.,Barron's Online,2023-02-03,13:12:00,506
  Bitcoin Prices Rally as Larger Traders Take Charge,Dow Jones Institutional News,2023-02-03,10:40:00,707
